Title,Link,Views,Likes,Comments,Channel Title,Description,Tags,Published
"End level camping in pubg 🔥 Victor pro camper😰 Imam Gaming","https://youtube.com/shorts/CWBFrctcQTM",184054820,3375654,1337,"Imam Gaming","","",2024-09-16 16:37
"#ببجي_موبايل #اشتراك #pubgmobile #ببجي #العراق #pubg #لايك #gaming #music","https://youtube.com/shorts/KMt2KayWSaU",82056804,485442,3128,"سقوات روبوتات","#PUBGMOBILE #ببجي_موبايل #مواهب_ببجي_موبايل_العربية  تحمیل لعبە ببجی 👇  https://app.adjust.com/3eeo4kw_duijq0d?deep_link=igame1320%3A%2F%2F&campaign=NextStar_c0e99b425651e19acdbfd4b5cb1f1b94  MY ID PUBG : 5300132697 NAME PUBG : Ｄｅａｄ６ customize resolution gameloop : 1920 x 1440 ------------------------------  Device : Laptop Lenovo Legion 5 Rayzen 4500 Series AMD ----------------- Graphics card : 4GB GTX 1650 TI 120Hz -------------------- RAM : 16GB    3.00GHz ----------------- Record : OBS ------------------ Edit : CupCut ------------------- Gameloop : graphics HD 2K 90 FPS  --------------- Headset : Hunterapider PRO GAMING HEADSET  ---------------- pubg mohib arabic ببجي سقوات روبوتات ببجي سقوات#PUBGMOBILE #ببجي_موبايل #مواهب_ببجي_موبايل_العربية  تحمیل لعبە ببجی 👇  https://app.adjust.com/3eeo4kw_duijq0d?deep_link=igame1320%3A%2F%2F&campaign=NextStar_c0e99b425651e19acdbfd4b5cb1f1b94  MY ID PUBG : 5300132697 NAME PUBG : Ｄｅａｄ６ customize resolution gameloop : 1920 x 1440 ------------------------------  Device : Laptop Lenovo Legion 5 Rayzen 4500 Series AMD ----------------- Graphics card : 4GB GTX 1650 TI 120Hz -------------------- RAM : 16GB    3.00GHz ----------------- Record : OBS ------------------ Edit : CupCut ------------------- Gameloop : graphics HD 2K 90 FPS  --------------- Headset : Hunterapider PRO GAMING HEADSET  ---------------- pubg mohib arabic ببجي سقوات روبوتات ببجي سقوات","",2024-07-18 21:28
"Real Gun Market in Afghanistan 🇦🇫 💀 #pubg #reallife #afghanistan","https://youtube.com/shorts/LB_QFfUecXY",27418914,1732403,2484,"On Road Indian","","",2025-02-10 22:10
"KAPLANDAN BÜYÜK ASLAN VARDIR ☠️ #pubgmobile #pubg #shorts","https://youtube.com/shorts/zmr8rJXihFg",19133369,698815,2591,"TOLGAYT","#PUBGMNextStarProgram #PUBGMOBILEC7S19 #PUBGMOBILE #SHORTS #Tolgayt  https://sg.creatorhub.pubgmobile.com/t/m0jSrK","",2024-09-17 20:03
"Flare Gun VS Human !? #facts #pubg #bgmi #flaregun #experimentscience #interestingfact","https://youtube.com/shorts/aH6sZr4fCmU",16112561,419285,90,"Wonder How ?","Flare Gun vs Human: A fiery showdown! We put a flare gun to the ultimate test against a ballistic dummy. See the shocking results as we unleash the power of a flare up close. Will it penetrate? Will it ignite? Find out in this explosive experiment! Don't miss this epic clash. #flare gun #ballistic dummy #experiment #fire #slow motion #test #crazy #shocking","facts, interesting facts, knowledge, facttechz, general knowledge, science facts, interesting science video, facts in hindi, intersting incidents, interesting incidents in hindi, firearm, historical facts, ww2 weapons, weapons of ww2, ww1, flare gun, flare gun vs human, flare, flare gun dangerous or not",2024-07-30 22:21
"Girls Vs Boys 🍻 #youtubeshorts #1tranding #game #challenge #girlboy #ff #pubg #fun #gameplay #shorts","https://youtube.com/shorts/wWAM6DesA-g",34656690,0,83,"Shyamsundar Vidyasankul","","",2025-03-31 13:51
"TDM Tips you need - 2 #pubg #pubgmobile #ciaopubg","https://youtube.com/shorts/GEU8PbaliXw",13724356,550473,1007,"CIAO","#pubgmobile #pubg  #bgmi #bgmitipsandtricks  #ciaopubg  bgmi control setting bgmi control setting 4 finger bgmi control settings 2 finger bgmi control setting 4 finger code bgmi control setting 3 finger bgmi control setting code bgmi control setting 6 finger bgmi control settings 5 finger bgmi control setting copy bgmi control setting 4 finger new bgmi control setting 4 finger no gyro bgmi control setting fire button bgmi control setting android bgmi all control settings bgmi advance control setting bgmi control settings best bgmi best control setting 4 finger bgmi best control setting code bgmi best control setting 2023 bgmi control setting code 4 finger bgmi control settings change bgmi settings control crouch bgmi new control settings code bgmi best control settings chinese bgmi recoil control settings code bgmi control setting 3 finger code bgmi control setting 4 finger code 2023 bgmi control settings 5 finger code bgmi control setting details bgmi control setting for finger bgmi control settings for iphone 11 bgmi control settings four finger bgmi control setting 4 finger 4 finger bgmi control setting best control setting for bgmi bgmi control setting 3 finger in hindi bgmi control setting guide bgmi control settings gyroscope bgmi best control settings gyro bgmi game ka control setting bgmi control setting 4 finger gyroscope bgmi gyro control setting bgmi headshot control setting how to bgmi control setting how to make best control setting in bgmi bgmi best control settings in mobile control setting in bgmi  hip-firee sensitivity,hip-firee sensitivity pubg mobile, hipfire improvement pubg, hip fire drills, hipfire in pubg, hipfire improvement drills, hip fire aim, hipfire ads sensitivity, hip fire accuracy, hip fire aim drills, hip fire ak 47, hipfire and ads, hip fire drills pubg, hip fire drills pubg snax, hip fire drills pubg mobile, hip fire drills pubg chinese pubg close range tips pubg close range fight tips Bgmi close range  pubg close range drills bgmi game improvement close range tips and tricks pubg mobile close range fight tips and tricks pubg mobile  pubg mobile,pubg mobile tips and tricks,pubg mobile india,pubg mobile tutorial,pubg mobile guide,pubg mobile handcam,pubg mobile top 10 mistakes you make,pubg mobile top 20 tips and tricks,pubg mobile drills,top 10 mistakes in pubg mobile,5 tips and tricks to become a pro in pubg mobile,tips and tricks for pubg mobile,pubg mobile close range,pubg,top mistakes make noob in pubg mobile,top 5 reason you die in pubg mobile,bgmi,bgmi common mistakes,never do these mistakes in bgmi,how to screen shake in bgmi,bgmi tips and tricks,how to get smooth extreme in pubg 1.9.0,how to fix lag problem in bgmi,how to push rank in bgmi,how to get 20 ping in bgmi,how to win chicken dinner in bgmi,how to jiggle fast in bgmi,how to solve bgmi lag problem,how to fix lag in bgmi,how to reach conqueror in bgmi,how to fix joystick glitch in bgmi,realme 6 lag problem in bgmi,lag problem in bgmi,pubg mobile,top 10 mistakes in pubg mobile,pubg mobile tips and tricks,pubg mobile mistakes,pubg mobile top 10 mistakes you make,pubg mobile gameplay,pubg mobile guide,tips and tricks for pubg mobile,deadly mistakes you make in pubg mobile, pubg mobile mistakes,mobile,pubg mobile india,pubg mobile tutorial,pubg deadly mistakes,bgmi deadly mistakes,pubg mobile 8 mistakes,deadly mistakes,mistakes in pubg mobile,pubg mobile top 20 tips and tricks","pubg mobile, 4 finger claw pubg mobile, two thumb pubg mobile, 3 finger claw pubg mobile, 5 finger claw pubg mobile, 6 finger claw pubg mobile, pubg mobile tips and tricks, pubg mobile settings, control code, control code bgmi, control code pubg mobile, CONTROL BGMI, control bgmi 3 finger, control bgmi 4 finger, bgmi control settings 2 finger, best setting pubg mobile, best control settings pubg, bgmi, Best Pubg controls, Best Bgmi controls, Bixi op, ciao pubg",2024-06-13 10:32
"Enemy Shocked  🤣😱real life pubg fun 😜 Imam Gaming","https://youtube.com/shorts/EdwmD0g3QdM",10914497,263905,480,"Imam Gaming","https://sg.creatorhub.pubgmobile.com/t/WXrmWP #PUBGMNextStarProgram #PUBGMOBILE  #PUBGMOBILEC7S19","",2024-08-02 22:20
"Funny clips 😂🔥 @rameshmaity0 @adarshuc #funny #reaction #bgmi #pubg #new #omegle","https://youtube.com/shorts/OkidW20LBPs",17713026,450234,167,"TrOsY YT","","",2025-04-16 23:44
"PUBG / BGMI 🔥 #pubgmobile #bgmi #shorts","https://youtube.com/shorts/Wt2OOLpGmCk",10701041,584298,2677,"Rollexxx","PUBG / BGMI 🔥 | PUBG MOBILE  Follow The Socials: ►Instagram: https://instagram.com/rolexgg_ ►Twitter: https://twitter.com/rollexxx_ ►TikTok: https://tiktok.com/@rollexxx_ ►Discord: https://discord.gg/rollexxx ►Facebook: https://facebook.gg/rollexxx  #PUBGMOBILE #BGMI #PUBGMVIP #Shorts","pubg mobile, pubgm, pubg, mobile, rolex pubg, rollexxx, PUBG Mobile India, BGMI, Battlegrounds Mobile India, Hindi, pubg moments, react, reaction, video, wtf, moment, pubg mobile short, pubgm short, short, shorts, bgmi short, PUBG new vs old, new vs old, pubg mobile 2018, pubg mobile season 1, season 1, New vs Old",2024-09-28 18:00
"ABONE OLARAK BANA DESTEK OL #pubgmobile #pubgm24 #pubg #pubgilover #bgmi #papci #gaming #pubgm","https://youtube.com/shorts/wC8zNGniUrI",18438057,284492,552,"EMO","","",2025-04-12 23:23
"Free Fire Vs Pubg 😎🔥 | #freefirevspubg #freefire #pubg #shorts","https://youtube.com/shorts/xVhqw5V6MPI",15021461,182140,917,"Rabbani Bhai ","Free Fire Vs Pubg 😎🔥  ___________________/  Keyword Suggestions  👇  ___________________/  free fire vs pubg free fire vs pubg attitude video free fire vs pubg song free fire vs pubg movie free fire vs pubg fight free fire vs pubg emote free fire vs pubg mobile free fire vs pubg video free fire vs pubg status free fire vs pubg funny video free fire vs pubg animation free fire vs pubg attitude short video free fire vs pubg attitude boy alight motion video editing free fire vs pubg ajju bhai free fire vs pubg  ___________________/  Tags​:-  👇 ___________________/  #freefirevspubg​​ #freefirespecialstatus​​ #pubgattitudestatus​​ #pubgattitude​​ #freefirevspubgattitudeboy​​ #freefirevspubgsong​​ #freefirevspubgvideo​​ #trendingshorts​​ #lovestatus​​ #rabbanibhai​​ #shorts  ___________________/   My Channel  👇 ___________________/  PLEASE ➤ SUBSCRIBE ➤ ‎⁨‪@Rabbani_Bhai_1‬​  ___________________/          This Is Video Only For Entertainment                          Enjoy This Video","free fire vs Pubg, pubg vs free fire, free fire special status, pubg attitude status, free fire, pubg",2025-05-05 21:01
"PUBG 1 GB RAM 😥","https://youtube.com/shorts/_bj765FzfBs",9023612,366788,1202,"Panda","""Playing PUBG with 1 GB RAM 🤮"" Have you played pubg mobile / bgmi with only 1 gb of ram? #pubg #pubgmobile #bgmi :On.Zan55","pubg, pubgm, mobile, bgmi, pubg mobile, pubgmobile",2024-12-17 21:38
"Can a manhole be used as a bullet proof shield?","https://youtube.com/shorts/DcPLbcO_uWc",14073192,0,20,"Universal SID","","",2025-05-12 04:50
"Payal gaming roast kiya Ajju bhai ko #bgmi #shortfeed #pubg  #trending  #shorts #funny #ajjubhai","https://youtube.com/shorts/El5HxfJ_wnw",13803707,228283,1016,"YouTubeLucky","Payal gaming roast kiya Ajju bhai ko #bgmi #shortfeed #pubg  #trending  #shorts #funny #ajjubhai","bgmi create opening today, bgmi create opening tips and tricks, bgmi create opening jonathan, pubg mobile create opening, pubg mobile crate opening trick, pubg mobile crate opening glacier, Pubg Mobile funny video, PUBG MOBILE best funny videos, BGMI best funny videos, PUBG MOBILE next update kab aayega, Pubg Mobile next rp kab aayega, Bgmi ka next rp kab aayega, Bgmi ka next update kab aayega, Bgmi Next ultimate suit, PUBG MOBILE new ultimate suit, BGMI aur pubg new gun skin",2025-03-16 11:30
"Free fire vs Pubg 😎🔥 | #freefirevspubg #freefire #vs #pubg #shorts","https://youtube.com/shorts/grSjhM0IzEs",8052525,286657,1439,"Rabbani Bhai ","Free fire vs Pubg 😎🔥 |  free fire vs pubg free fire vs pubg song free fire vs pubg attitude video free fire vs pubg free fire attitude free fire vs pubg tik tok free fire vs pubg video free fire vs pubg shorts free fire vs pubg attitude free fire vs pubg attitude boy free fire free fire video free fire tiktok free fire game free fire setting free fire new event free fire live pubg pubg mobile pubg song pubg new update pubg game pubg live pubg video  #freefirevspubg #freefire #vs #pubg #shorts","free fire vs pubg, free fire vs pubg song, free fire vs pubg attitude video, free fire vs pubg free fire attitude, free fire vs pubg tik tok, free fire vs pubg video, free fire vs pubg shorts, free fire vs pubg attitude, free fire, free fire video, pubg, pubg mobile",2025-03-01 13:00
"Glacier SCAR-L 🥶 Coming in Next Update 3.5 #pubgmobile #pubg","https://youtube.com/shorts/yb6ttI7lWKs",7443803,223636,1097,"FAIZY OP","#PUBGMNextStarProgram #PUBGMOBILE  #PUBGMOBILEC7S20   Download PUBG 👇 https://sg.creatorhub.pubgmobile.com/t/Sn89XX","",2024-10-07 23:37
"PUBG X VENOM | NEW UPDATE | PUBG MOBILE | MUJRIM GAMERZ","https://youtube.com/shorts/XFepKRX3GTs",6902790,202689,414,"MUJRIM","mujrim gamerz | MUJRIM GAMERZ | MUJRIM  #pubgnewupdate #venom #thelastdance   #pubgmobile #bgmi #battleroyalegame #pubgmontage","",2024-10-25 14:51
"Wait for end 😂 #funlixpubg #pubgmobile","https://youtube.com/shorts/7spIGngBdQM",6435413,207235,292,"FunLix PUBG","","",2024-06-11 00:35
