Title,Link,Views,Likes,Comments,Channel Title,Description,Tags,Published
"PS5で無料リリースのFPSに""日本の侍""が追加!!『日本刀で銃弾を弾けるww』【THE FINALS : 実況者ジャンヌ】#fps #shorts #ps5","https://youtube.com/shorts/hILCsVMLQjA",480996,14328,319,"実況者ジャンヌ","ご視聴ありがとうございます(:3 【Twitter】ダラダラと日常をツイートしてます(:3↓ 【@bulletjda】 https://twitter.com/bulletjda  【CoD:MW3 の再生リストはこちら↓】 https://youtube.com/playlist?list=PLoVj4uT0mwx1NPKzMvxDF1gcup_yejqpq&si=5TFOZwQp_NzsseLP  【サバゲー実写の再生リストはこちら↓】 https://www.youtube.com/playlist?list=PLoVj4uT0mwx24tut6FxdOaMTceSkYbOB0  BGM、SEをお借りしてるサイト↓魔王魂様 ※ニコ二コモンズ,NCSも使用中 http://maoudamashii.jokersounds.com/ https://www.youtube.com/user/NoCopyrightSounds https://musmus.main.jp/","Video, Game, 動画, ゲーム, ゲーム動画, 実況, 実況動画, ゲーム実況, FPS, FPS動画, FPS実況, FPSゲーム, 実況者, 実況者ジャンヌ, YouTuber, 面白い, ネタ, コメディー, 爆笑, 面白動画, おもしろ動画, ネタ動画, CallofDuty, Call of Duty, CALLOFDUTY, CoD, コッド, COD, シーオーディー, コールオブデューティ",2024-06-29 18:00
"THE FINALS | Season 5 Teaser","https://youtube.com/shorts/U9TekVsp_UE",207486,6772,949,"THE FINALS","The Next Stage awaits!   Read all about it!: reachthefinals.com/patchnotes/s5teaser   SEE YOU IN THE ARENA!   X: https://twitter.com/reachthefinals  Discord: https://discord.com/invite/thefinals  Steam | GeForce NOW: https://store.steampowered.com/app/2073850/THE_FINALS/  PlayStation 5: https://store.playstation.com/en-se/concept/10006873/  Xbox Series X|S: https://www.xbox.com/en-US/games/store/the-finals/9pgd71cmds0z  Check out the Season 4 soundtrack: https://lnk.to/TheFinalsS4OST  https://reachthefinals.com   #thefinalsgame #reachthefinals #thefinals","",2024-12-04 01:01
"THE FINALS | Season 6 Trailer","https://youtube.com/shorts/FWbumSNA4mk",109841,6540,676,"THE FINALS","RISING STARS it's your time to shine!  SEE YOU IN THE ARENA!   X: https://twitter.com/reachthefinals  Discord: https://discord.com/invite/thefinals  Steam | GeForce NOW: https://store.steampowered.com/app/2073850/THE_FINALS/  PlayStation 5: https://store.playstation.com/en-se/concept/10006873/  Xbox Series X|S: https://www.xbox.com/en-US/games/store/the-finals/9pgd71cmds0z  Check out the Season 5 soundtrack: https://lnk.to/TheFinalsS5OST  https://reachthefinals.com   #thefinalsgame #reachthefinals #thefinals","",2025-03-20 19:00
"THE FINALS | S6 Battle Pass","https://youtube.com/shorts/n4OtwjbVZu0",96855,6787,813,"THE FINALS","Get a look at the Season 6 Battle Pass!   SEE YOU IN THE ARENA!   X: https://twitter.com/reachthefinals  Discord: https://discord.com/invite/thefinals  Steam | GeForce NOW: https://store.steampowered.com/app/2073850/THE_FINALS/  PlayStation 5: https://store.playstation.com/en-se/concept/10006873/  Xbox Series X|S: https://www.xbox.com/en-US/games/store/the-finals/9pgd71cmds0z  Check out the Season 5 soundtrack: https://lnk.to/TheFinalsS5OST  https://reachthefinals.com   #thefinalsgame #reachthefinals #thefinals","",2025-03-19 03:01
"THE FINALS | DISSUN - FUEL. FIRE. POWER.","https://youtube.com/shorts/jNQwQZ5-IZ4",72164,4850,602,"THE FINALS","DISSUN - FUEL. FIRE. POWER.  SEE YOU IN THE ARENA!   X: https://twitter.com/reachthefinals  Discord: https://discord.com/invite/thefinals  Steam | GeForce NOW: https://store.steampowered.com/app/2073850/THE_FINALS/  PlayStation 5: https://store.playstation.com/en-se/concept/10006873/  Xbox Series X|S: https://www.xbox.com/en-US/games/store/the-finals/9pgd71cmds0z  Check out the Season 3 soundtrack: https://lnk.to/TheFinalsS3OST  https://reachthefinals.com   #thefinalsgame #reachthefinals #thefinals","",2025-01-22 19:04
"THE FINALS | Took some sniping lessons 💪","https://youtube.com/shorts/8NZuNcvJqBM",36968,1555,141,"THE FINALS","Alright took some sniping lessons since last time 💪  SEE YOU IN THE ARENA!   X: https://twitter.com/reachthefinals  Discord: https://discord.com/invite/thefinals  Steam | GeForce NOW: https://store.steampowered.com/app/2073850/THE_FINALS/  PlayStation 5: https://store.playstation.com/en-se/concept/10006873/  Xbox Series X|S: https://www.xbox.com/en-US/games/store/the-finals/9pgd71cmds0z  Check out the Season 6 soundtrack: https://lnk.to/TheFinalsS6OST  https://reachthefinals.com   #thefinalsgame #reachthefinals #thefinals","",2025-05-17 18:00
"THE FINALS | Come on Vogue","https://youtube.com/shorts/pf8goiqFB2s",24023,1533,96,"THE FINALS","What's YOUR new look? 💅  SEE YOU IN THE ARENA!   X: https://twitter.com/reachthefinals  Discord: https://discord.com/invite/thefinals  Steam | GeForce NOW: https://store.steampowered.com/app/2073850/THE_FINALS/  PlayStation 5: https://store.playstation.com/en-se/concept/10006873/  Xbox Series X|S: https://www.xbox.com/en-US/games/store/the-finals/9pgd71cmds0z  Check out the Season 6 soundtrack: https://lnk.to/TheFinalsS6OST  https://reachthefinals.com   #thefinalsgame #reachthefinals #thefinals","",2025-04-04 18:01
"THE FINALS | Reality Shield","https://youtube.com/shorts/8Xe1WmoJTQo",24740,2048,92,"THE FINALS","Cut out the noise. ENGIMO  SEE YOU IN THE ARENA!   X: https://twitter.com/reachthefinals  Discord: https://discord.com/invite/thefinals  Steam | GeForce NOW: https://store.steampowered.com/app/2073850/THE_FINALS/  PlayStation 5: https://store.playstation.com/en-se/concept/10006873/  Xbox Series X|S: https://www.xbox.com/en-US/games/store/the-finals/9pgd71cmds0z  Check out the Season 6 soundtrack: https://lnk.to/TheFinalsS6OST  https://reachthefinals.com   #thefinalsgame #reachthefinals #thefinals","",2025-04-12 01:22
"THE FINALS | OSPUZE | Last Drop","https://youtube.com/shorts/WtkDxRt0rIw",13141,793,98,"THE FINALS","This one’s about going out with a bang. Every time a contestant is eliminated, they drop a live bomb. Pick it up, throw it at an enemy, or run for cover - just make sure you’re not holding on to one when the timer runs out. Each explosive sticks around for a few seconds… or detonates instantly on impact.  POP. POUR. PERFORM.   X: https://twitter.com/reachthefinals  Discord: https://discord.com/invite/thefinals  Steam | GeForce NOW: https://store.steampowered.com/app/2073850/THE_FINALS/  PlayStation 5: https://store.playstation.com/en-se/concept/10006873/  Xbox Series X|S: https://www.xbox.com/en-US/games/store/the-finals/9pgd71cmds0z  Check out the Season 6 soundtrack: https://lnk.to/TheFinalsS6OST  https://reachthefinals.com   #thefinalsgame #reachthefinals #thefinals","",2025-05-08 19:01
"【ちょい似てる】APEXとTHE FINALSの似ている武器3選 #apexlegends  #apex  #thefinals #shorts","https://youtube.com/shorts/llxbAB_1JE8",10649,120,14,"ARUMAJIRO","","",2024-07-21 20:47
"The Finals has a NEW LTM...","https://youtube.com/shorts/dcejAM6aoPY",14971,683,9,"Biggest Baddest Beaver","#Shorts  The Finals 6.9 update has introduced a new LTM, called Heavy Hitters, a 5v5 team deathmatch mode where the only way to earn eliminations, is to knock people off the map with your sledgehammer.  I am an Embark Partner  Visit my Main Channel: https://youtube.com/bigbadbeaver Visit my Twitch Channel: https://twitch.tv/bigbadbeaver Follow me on Twitter: https://twitter.com/bigbadbeaverTV","the finals, the finals heavy hitters, the finals ltm, the finals game",2025-05-24 08:30
"The SEXIEST Minigun Skin In THE FINALS (The Alfa Acta Minigun)  #thefinals #thefinalsgameplay","https://youtube.com/shorts/t0nYHW5THak",10749,524,24,"HazedNConfused","The SEXIEST Minigun Skin In THE FINALS (The Alfa Acta Minigun)  #thefinals #thefinalsgameplay","the finals, the finals season 6, the finals minigun, the finals minigun gameplay, the finals minigun alfa acta, the finals minigun skin, the finals minigun alfa acta skin, the finals gameplay, the finals season 6 gameplay, the finals heavy, the finals heavy gameplay, the finals hazednconfused",2025-04-13 08:28
"【The Finals】疑惑の判定 #Shorts #ゲーム #ゲーム実況 #TheFinals #ザファイナルズ","https://youtube.com/shorts/V7lhWvo0CEU",2286,30,1,"カツ烈","何かわからんが食らえ！","",2024-07-04 01:58
"THE FINALS World Tour Intro | The Finals","https://youtube.com/shorts/ZsyYFlu_vLI",2121,47,8,"JustSoldier","#thefinals #더파이널스 #ザファイナルズ","더 파이널스, the finals, 더파이널스, thefinals, The finals season 3, World Tour, Ospuze, Iseul-T, Volpe",2024-08-07 21:12
