Title,Link,Views,Likes,Comments,Channel Title,Description,Tags,Published
"Fortnite Kamehameha Win in 0.3 SECONDS..!","https://youtube.com/shorts/UuAqcDfz2v4",18353755,516444,5583,"James Flux","INSTANT WIN in Fortnite with the Kamehameha..!  Fortnite News & Leaks!  Basically, YouTube's the dream job and anything else isn't for me so... Subscribe and like so I can quit my job! Why are you still reading? It's over? Oh actually, if you don't like me, tell me you don't like me in the comments because the algorithm likes comments...  Business Enquires - jamesfluxbusiness@gmail.com  Don't forget to like, subscribe and turn the notification bell on (obviously)   Discord - https://discord.gg/hatAZd5WPP  Give me money plz - https://www.patreon.com/JamesFlux  -------------------------------------------------------------------------------------------------------------  Where I get my music (sometimes):  https://www.youtube.com/user/NoCopyrightSounds  -------------------------------------------------------------------------------------------------------------  Social Medias:  https://www.tiktok.com/@james_flux?  https://twitter.com/JamesFluxx  https://www.instagram.com/jamesflux_/  -------------------------------------------------------------------------------------------------------------  Stuff I use or want... Please note if you purchase an item using any of these links, I will receive commision on that purchase (that is the point though)  Monitor - https://amzn.to/3znw2MU  Keyboard - https://amzn.to/3ERoy5Q  Mouse - https://amzn.to/3FMgzbo  Mouse Pad - https://amzn.to/3JEHkAQ  LED (not the exact one) - https://amzn.to/3mR5YVf  Camera - https://amzn.to/3eJbLHU  -------------------------------------------------------------------------------------------------------------  Fortnite Kamehameha Win in 0.3 SECONDS..!  #fortnite #short #fortniteshort #gamingnews #gamingshort","fortnite, fortnite news, fortnite leaks, fortnite zero build, fortnite new update, fortnite new event, fortnite new, new fortnite update, new fortnite event, fortnite new skin, zero build mode fortnite, fortnite x dragon ball, fortnite dragon ball, goku in fortnite, goku using kamehameha in fortnite, fortnite kamehameha mythic item, fortnite new mythic item, goku kamehameha battle bus fortnite, can goku kamehameha the battle bus in fortnite, fortnite kamehameha battle bus",2022-09-03 06:20
"Reload Zero Build 🤣 #fortnite #fortnitefunnymoments #fortnitememes","https://youtube.com/shorts/tmtd9h4KrLY",17695568,510460,764,"DiZelFN","","",2025-01-30 00:11
"He got so embarrassed 😂","https://youtube.com/shorts/goGYMaYdibA",11587351,242077,1388,"Dan D","","",2023-04-23 20:31
"一番デカいのは...？【フォートナイト】","https://youtube.com/shorts/6hsSO-B0B1k",9970125,110785,843,"LiaqN【りあん】","credits: https://youtu.be/jBhCjQK4gMs  🟢サブチャンネル：https://youtube.com/channel/UCe7MlnaxzpUZve253jOXJoQ  🟣りあんの企画用ディスコードサーバー！ https://discord.gg/vwVn86N4j9  ◆ゲーミングPCブランド『OMEN』公式サイト https://www.omen.com/jp/ja.html  🟡SCUF公式のサイト →　http://scuf.co/Liaqn  スカフ買うときはPromo Code : LiaqN　を使うと5%割引できます！ 詳しくは https://youtu.be/QJtb3CB3jnA  🟠りあんにファンレター・プレゼントをお送り頂く際は、下記宛先までお願いいたします。  【送り先】 〒１５０-０００１ 東京都渋谷区神宮前六丁目２３番４号　桑野ビル２階 りあん宛  ※必ずりあん宛を記載してください。 ※発送費用は、自費負担にて料金不足などがないようご注意ください。 ※宛先住所不備による未着等のトラブルは一切責任を負いかねます。  クリエイターサポート 【LiaqN 】 USE CODE 【LiaqN 】 IN THE SHOP!!  チャンネルマネージャー（サムネ・編集者）：https://twitter.com/petapetaLiaqn  ビクロイ確定ｂｇｍ https://youtu.be/sA_p0rQtDXE  #フォートナイト #りあん","Fortnite, フォートナイト, LiaqN, ゲーム, UCdVnOfmhI0sNGdaH5yldztg",2023-02-10 16:00
"Fortnite Kids DON'T UNDERSTAND Hammers","https://youtube.com/shorts/vvbR4gUg5w8",9375424,405780,2913,"Hew Moran","Hew Moran (Fortnite Kid) Gaming Comedy Skits USE CODE HEW #Fortnite  Follow my Socials Instagram: @HewMoran  Twitter: @HewMoran Discord: https://discord.gg/hew  Hi, my name is Hew Moran and I'm a moron with a camera! I decided to combine my love for video games and comedy to make funny and entertaining comedy skits and vlogs. I grew up watching a lot of YouTubers like MrBeast, Logan Paul, Bo Burnham, and now I look up to fellow creators like Dimucc, Corey Tonge, Steven He, Ian Boggs, Ryan Trahan, and many more. My favorite games are Fortnite, Minecraft, Halo, GTA, and Call of Duty. I love making videos about these games to entertain you guys and hope to become one of the biggest YouTubers in the world. If you like the videos, Subscribe and help me get there!","gaming, gamer, gaming comedy, comedy",2022-12-18 05:13
"Who is the WORST YouTuber?","https://youtube.com/shorts/V-nMfiNSMKI",9003521,447926,22076,"Hew Moran","Hew Moran (Fortnite Kid) Gaming Comedy Skits USE CODE HEW #Fortnite  Follow my Socials Instagram: @HewMoran  Twitter: @HewMoran Discord: https://discord.gg/hew  Hi, my name is Hew Moran and I'm a moron with a camera! I decided to combine my love for video games and comedy to make funny and entertaining comedy skits and vlogs. I grew up watching a lot of YouTubers like MrBeast, Logan Paul, Bo Burnham, and now I look up to fellow creators like Dimucc, Corey Tonge, Steven He, Ian Boggs, Ryan Trahan, and many more. My favorite games are Fortnite, Minecraft, Halo, GTA, and Call of Duty. I love making videos about these games to entertain you guys and hope to become one of the biggest YouTubers in the world. If you like the videos, Subscribe and help me get there!","gaming, gamer, gaming comedy, comedy",2023-04-09 06:07
"I BECAME the CUTEST Kid and some dude started talking to me...","https://youtube.com/shorts/3PlMWvtxbkk",8229273,230714,1023,"Loserfruit","LIVE ➡️ 🍓 https://www.twitch.tv/loserfruit  ⚡TEAM PWR ➡️ https://www.youtube.com/pwr ❤️ Group Channel ➡️https://www.youtube.com/tosgirls  💄 e.l.f. affordable makeup and skincare ➡️ https://bit.ly/3yFIWng  🏃‍♀️ Always wearing my fav activewear ➡️ https://gym.sh/Shop-Loserfruit 🖥️ Corsair is the best ➡️ https://cor.sr/Loserfruit   🎤 Shure® MV7 Podcast Microphone  ➡️ https://shu.re/3ODgxpY  💻 ROG Strix G15 G513 ➡️ https://rog.gg/LufuG15YT   🍉 VIDEO EDITED BY 🍉 Kxs ➡ https://twitter.com/kxs1_ 🥭  🍒 Music 🍒 Music provided by Epidemic Sound http://share.epidemicsound.com/wn7HM","loserfruit, lufu, fortnite",2023-02-08 22:03
"Reload Zero Build 🤣 #fortnite #fortnitefunnymoments #fortnitememes","https://youtube.com/shorts/Db9fFc02oS0",7596878,209319,277,"DiZelFN","","",2025-02-08 17:37
"またビクトリークラウン奪われた... 😡😡【フォートナイト】","https://youtube.com/shorts/FYgRj9ShMDI",7142702,131553,585,"LiaqN【りあん】","🟢サブチャンネル：https://youtube.com/channel/UCe7MlnaxzpUZve253jOXJoQ  🟣りあんの企画用ディスコードサーバー！ https://discord.gg/vwVn86N4j9  ◆ゲーミングPCブランド『OMEN』公式サイト https://www.omen.com/jp/ja.html  🟡SCUF公式のサイト →　http://scuf.co/Liaqn  スカフ買うときはPromo Code : LiaqN　を使うと5%割引できます！ 詳しくは https://youtu.be/QJtb3CB3jnA  🟠りあんにファンレター・プレゼントをお送り頂く際は、下記宛先までお願いいたします。  【送り先】 〒１５０-０００１ 東京都渋谷区神宮前六丁目２３番４号　桑野ビル２階 りあん宛  ※必ずりあん宛を記載してください。 ※発送費用は、自費負担にて料金不足などがないようご注意ください。 ※宛先住所不備による未着等のトラブルは一切責任を負いかねます。  クリエイターサポート 【LiaqN 】 USE CODE 【LiaqN 】 IN THE SHOP!!  チャンネルマネージャー（サムネ・編集者）：https://twitter.com/petapetaLiaqn  ビクロイ確定ｂｇｍ https://youtu.be/sA_p0rQtDXE  #フォートナイト #りあん","Fortnite, フォートナイト, LiaqN, ゲーム, UCdVnOfmhI0sNGdaH5yldztg",2023-01-10 15:57
"初めてのフォートナイトで勘違いした男の末路...【フォートナイト / Fortnite】","https://youtube.com/shorts/VCrwypoMbYc",6912944,92570,383,"ぜるふぃー / ZELLFY","投稿が不定期なので登録をしてからベルマークを押して通知をオンにしていただけると嬉しいです！Twitterをフォローしていただけるともっと嬉しいです！  🔊一緒に遊べるDiscordサーバー  - https://discord.gg/Y5aMZjVbzN  💬SNS - Twitter @zellfyyyn https://twitter.com/zellfyyyn - 陰stagram @zellfyyyn https://www.instagram.com/zellfyyyn/  ▽関連チャンネル ●ぜるふぃーのz(マイクラチャンネル) https://www.youtube.com/channel/UCY2z9GiSbQl26PBFZl56nsQ ●ぜるふぃーの39 (サブチャンネル) https://www.youtube.com/channel/UCHeqf6E2rktvFxzVepKyW0A  ▽MUSIC+SE (感謝) ●DOVA-SYNDROME https://dova-s.jp/ ●魔王魂 https://maoudamashii.jokersounds.com/ ●甘茶の音楽工房 http://amachamusic.chagasi.com/ ●フリー音楽素材 H/MIX GALLERY http://www.hmix.net/ ●効果音ラボ https://soundeffect-lab.info/ ●ニコニ･コモンズ https://commons.nicovideo.jp/materials/ ●NCS https://www.youtube.com/user/NoCopyrightSounds ●かまタマゴ https://kamatamago.com/ ●JACKPOT – THEFATRAT https://open.spotify.com/album/34L8CwJ3V9esOmxIMwe1N0 ●TheFatRat - Unity https://lnk.to/tfrunity ●Music: TheFatRat - Prelude https://lnk.to/tfrprelude ●Vexento https://www.youtube.com/user/Vexento ●PURPLE PLANET  https://www.purple-planet.com  ▽クリエイターサポート               ZELLFY #epicpartner #クリサポはZELLFY","フォートナイト, フォトナ, キッズ, 面白い, チート, チーター, 小技, 裏技, チャプター2, 爆笑, 腹筋崩壊, ぜるふぃー, 神業, 神技, fo-tonaito, チャレンジ, ミッション, 神回, 無双, スキン, Chapter2, 初心者, 新武器, 最新情報, 新アイテム, 大量, 検証, 限定, 攻略, UCAnEi1kI8jPIpt5sKWt4ZHw, ネフライト, 解説, ねこくん, れじぇくん, しいちゃんねる, HikakinGames, べる, おれんじ君, シーズン4, 新要素, まいぜん, まいぜんシスターズ, Hikakin, HikakinTV, ヒカキンゲームズ, ひかきん, ヒカキン, ゴラクバ, マイクラ, マインクラフト, まいくら, まいんくらふと, JAPAPA, ゴラクバ!, ごらくば!, ウォーターチャレンジ, うぉーたーちゃれんじ, Mod, Mod紹介, Mod実況, チャプター3, シーズン2, まえすけ, Maesuke, ばかげー, たこぼんど, takobondo, ちろぴの, Tiropino, ぴの, ちろ, Roblox, ロブロックス, ろぶろっくす",2023-10-28 12:15
