Title,Link,Views,Likes,Comments,Channel Title,Description,Tags,Published
"I Opened 50 Apex Packs at Once #shorts","https://youtube.com/shorts/Id-QJD3WfR4",5148514,218698,452,"HisWattson2","opening apex packs #apexlegends #apex","apex legends, apex heirloom, apex packs, apex highlights, apex funny, hiswattson",2024-11-08 05:24
"I Got Banned in Apex Legends... 😭","https://youtube.com/shorts/tqL3-7ixz8U",7741623,266419,2520,"schrodingerLee","COME JOIN NOW LIVE😎: twitch.tv/schrodingerlee  follow my socials discord for the bois: https://discord.com/invite/schrodingerlee https://www.instagram.com/schrodingerlee https://www.tiktok.com/@schrodingerlee https://twitter.com/schrodingerlee","schrodingerlee japan, schrodingerlee and rena, schrodingerlee and enoki, schrodingerlee vods, schrodingerlee rena, schrodingerlee enoki, schrodingerlee valorant, schrodingerlee face reveal, schrodingerlee mira, schrodingerlee nako, schrodingerlee, schrodingerlee hokkai, schrodingerlee vrchat, schrodinger lee, schrodingerlee cottontail, schrodingerlee twitch, irl schrodingerlee, mira schrodingerlee, hokkai schrodingerlee, valorant schrodingerlee, apex legends, faide, aceu",2025-04-17 20:36
"ポプテピピックで学ぶApexあるある【Apex Legends】 #Shorts","https://youtube.com/shorts/arxAvMKvRHs",2939566,114955,634,"ベジタイムにんじん","配信などはTwitterでお知らせしてます。 にんじんTwitter↓ https://twitter.com/VegetimeNINJIN  チャンネル登録や高評価をして頂けるとニッコリします。 よろしくお願いいたします。 https://www.youtube.com/channel/UCrkMfrxOb8FGJvLmQGKxhFw  【お問い合わせ＆仕事連絡はこちらへ】 →buber_info@blueoceanmedia.jp   #Shorts","Apex, エーペックスレジェンズ, Switch, PS4, 初心者, 解説, PC, PS5, 調整, ティックトック, TikTok, ネタ, えぺ, チーター, チート, エイムアシスト, 弱体化, シーズン22, 新マップ, 裏ワザ, グリッチ",2024-08-31 12:15
"ロングボウだけで10秒以内に5キルする男が現る【APEX LEGENDS】","https://youtube.com/shorts/LIDCQA-k1gQ",2950771,69443,1031,"NIRU","生放送 http://twitch.tv/nniru  コラボPC  https://www.pc-koubou.jp/pc/game_niru.php  NIRUの本　https://t.co/JuZYKHHjTZ  20キル&4000ダメージ  https://youtube.com/playlist?list=PLnz4nYMGRMWwOoRpZvtOBikEOEQu9C2Hg  twitter https://twitter.com/nirunno  インスタグラム https://instagram.com/niru.1218  コントローラー手元動画 https://youtu.be/9ia4bwN-HFU  NIRUグッズ　https://nirus.booth.pm/  #NIRU  #APEXLEGENDS","",2024-07-21 10:00
"【apex】確実に嫌われるクリプト #apexlegends #shorts","https://youtube.com/shorts/mhPnUrNAG7s",2611338,66542,559,"おぐみちゃん","#apex #apexlegendsclips #apexclips #apexlegend #apexfunnymoment #apexfunnymoments #apexfunny #クリプト #透明 #シーズン22  #新シーズン","",2024-09-28 21:18
"【apex】敵を萎えさせる装置 #apexlegends #shorts","https://youtube.com/shorts/esgRFDtDYoM",2462953,47772,343,"おぐみちゃん","#apex #apexlegendsclips #apexclips #apexfunny #apexfunnymoment #apexfunnymoments #apexキル集 #ニューキャッスル #オルター #シーズン22 #新シーズン","",2024-09-29 20:06
"世界大会MVPと1v1したら衝撃の結果に…【APEX LEGENDS】","https://youtube.com/shorts/sO3JgWGMKtE",2188037,76811,552,"NIRU","生放送 http://twitch.tv/nniru  コラボPC  https://www.pc-koubou.jp/pc/game_niru.php  NIRUの本　https://t.co/JuZYKHHjTZ  20キル&4000ダメージ  https://youtube.com/playlist?list=PLnz4nYMGRMWwOoRpZvtOBikEOEQu9C2Hg  twitter https://twitter.com/nirunno  インスタグラム https://instagram.com/niru.1218  コントローラー手元動画 https://youtu.be/9ia4bwN-HFU  NIRUグッズ　https://nirus.booth.pm/  #NIRU  #APEXLEGENDS","",2024-07-13 10:00
"今のApexランクの現実【Apex Legends】Apexあるある #Shorts","https://youtube.com/shorts/oDhe9B-zYlc",2208174,56342,371,"ベジタイムにんじん","本家（絵描人 ekakibito　様） https://www.youtube.com/shorts/0UeNkT_DvOA?feature=share  配信などはTwitterでお知らせしてます。 にんじんTwitter↓ https://twitter.com/VegetimeNINJIN  チャンネル登録や高評価をして頂けるとニッコリします。 よろしくお願いいたします。 https://www.youtube.com/channel/UCrkMfrxOb8FGJvLmQGKxhFw  【お問い合わせ＆仕事連絡はこちらへ】 →buber_info@blueoceanmedia.jp   #Shorts","Apex, エーペックスレジェンズ, Switch, PS4, 初心者, 解説, PC, PS5, 調整, ティックトック, TikTok, ネタ, えぺ, チーター, チート, 弱体化, 裏ワザ, グリッチ, 千と千尋",2024-11-23 12:03
"The Best Play of Season 23 #apexlegends #apex","https://youtube.com/shorts/egxwyLX5qQw",1767940,60698,459,"Johnny Price","LIVE STREAM DAYS/TIMES Sunday / Tuesday / Wednesday / Friday / Saturday  Make sure to hit the bell to turn on notifications! :D  Socials(Twitter, Discord, Etc)   - beacons.ai/johnnypricetv   #Apexlegends #apex #JohnnyPrice","Apex Legends, Apex Funny, Apex Legends Gameplay, Johnny Price, JohnnypriceTV, Somebody to love, Apex, Apex legends challenges, Apex Legends Heirloom, Apex Legends ranked, Johnny Price Apex, Apex Johnny, Horizon Apex, Horizon Somebody to love, Apex Daily Moments, Apex Daily, Apex Montage, playapex, Johnny Horizon",2024-12-15 01:00
"【APEX】確率0.01％？！ネメシスの超絶レアリロードを引いたプレイヤーの反応がこちら！#apex #apexlegends #fyp #おすすめ #tiktok #ゲーム #shorts","https://youtube.com/shorts/AtHWn3hWNCI",1808549,37600,404,"ぽこに / Poconi","#apex #apexlegends #game #gaming #gamer #fyp #funny #おすすめ #ゲーム実況 #shorts","",2024-08-08 17:50
"How hard is #1 Apex Predator to hold? #shorts","https://youtube.com/shorts/6wFWoMy_HXM",2093570,67578,655,"HisWattson","","",2025-03-23 12:52
"さすがに皆に出来て欲しいキャラコン３選【APEX LEGENDS】#shorts","https://youtube.com/shorts/LaJigLKwsBg",1588970,46864,324,"ばつねじ【Apexサブカル系実況】","さすがに皆に出来て欲しいキャラコン３選 Let`s begin. スパレジェを当てるメリット↓ https://youtu.be/5RX8UGTeOnw  ぜひチャンネル登録お願いします！ https://www.youtube.com/channel/UC2JAjosPLS4WMetfl6304hg #Shorts #apexバッジ #apexスキン この動画を見ていただきありがとうございます。  Twitter https://twitter.com/x_nezy_YouTube  BGMをお借りさせてもらっているチャンネル様 https://www.youtube.com/user/NoCopyrightSounds  BGMをお借りさせてもらっているサイト等 https://otologic.jp/free/se/accent05.html https://dova-s.jp/  動画素材をお借りさせてもらっているサイト等 https://ytsozaiyasan.com/video https://www.pinterest.jp/ Puple Planet https://www.purple-planet.com/  この動画のbgm https://inaudio.org/track/sax-beat-funk/  スキンにもこだわり方に向けた最高の情報   最後まで見ていただきありがとうございました。  今日のひとこと物語 apex シーズン","ばつねじ, 無料, Shorts, #Shorts, apex スキン, エーペックス, apex 猛者バッジ, apex バッジ, apex プレデター, apex 炎上, ape shorts, apex 炎上まとめ, apex チート, apex 古参勢, apex スパレジェ, apex シーズン21, スパレジェ, 失敗から生まれた",2024-08-01 19:00
"The Craziest Cheats In Apex Legends History","https://youtube.com/shorts/b8AZaixJ6Bc",1556001,66358,961,"RossTheeSquirrel","The Craziest Cheats In Apex Legends History 😅 Apex Legends News. Apex Leaks.  Apex Legends Season 23 | Apex Legends Private Custom Lobby | Apex Ranked | Apex Funny Moments | Apex Shorts | How to Hit Masters |  Apex Legends Gameplay | Apex Legends News | Apex Bug | Apex Lore | Apex Legends: Shockwave | Apex Legends Ranked Tips | New District Map  #shorts #apex #apexlegends #apexclips   Footage of the streamer clipped by BirnoOCE.","apex, apex legends, apex leaks, apex ranked, apex funny moments, apex legends leaks, apex easter egg, rare heirloom animation, apex legends nostalgia, apex news, heirloom shards, universal heirloom, apex artifact, exotic shards, heirloom apex, apex is broken, apex tips, apex ltm, bangalore heirloom recolor, dual wield, apex karambit, pathfinder prestige skin, techno terror, apex halloween, season 23 battle pass, season 23, apex season 23 news, from the rift",2024-10-29 04:26
"5 Custom Heirlooms in Apex Legends!","https://youtube.com/shorts/yOnTA7wRi7w",1309579,54823,642,"RossTheeSquirrel","5 of the COOLEST Heirlooms in Apex Legends! Apex Legends News. Apex Leaks.  Heirloom and Artifacts are what every player of Apex Legends wants to have for their Legend. Whether it's Revenant's Scythe, Fuse's Guitar, Horizon's Gravity Maw, Octane's Butterfly Knife, or the Katar Artifact, Apex Legends has a bunch of Heirlooms to choose from.  With R5 Reloaded, a modded version of Apex Legends, players can create their own Heirlooms and models, such as a Ballistic Knife, Wolverine Claws, Warhammer, and so much more!  These are 5 of the coolest heirlooms that should come to Apex Legends!  Apex Legends Season 21 | Apex Legends Private Custom Lobby | Apex Ranked | Apex Funny Moments | Apex Shorts | How to Hit Masters |  Apex Legends Gameplay | Apex Legends News | Apex Bug | Apex Lore | Apex Legends: Upheaval | Apex Legends Ranked Tips | Katar Universal Heirloom  #shorts #apex #apexlegends #apexclips","apex, apex legends, apex leaks, apex ranked, apex funny moments, apex legends leaks, apex easter egg, rare heirloom animation, apex legends nostalgia, apex news, heirloom shards, universal heirloom, apex artifact, exotic shards, season 21, heirloom apex, apex is broken, alter, apex tips, season 21 ranked, season 21 news, apex season 21, apex ltm, legend mastery system, lifeline prestige skin, double take event, bangalore heirloom recolor, season 22 battle pass",2024-07-22 02:11
"プレデター自慢をする配信者www【APEX LEGENDS】#shorts #りー","https://youtube.com/shorts/0NCIkJEWTQg",1708177,34332,283,"りーえふぴーえす。","#apexlegends #apex #エーペックスレジェンズ #エーペックス","エーペックスレジェンズ, apex, apexlegends, エーペックス, プレデター, キーマウ, りー, Riy, りーえふぴーえす。, ゲーム実況, 配信者",2025-03-01 23:48
"Diabolical Crypto Trap #apexlegends #apex","https://youtube.com/shorts/vB0YhDQ1vIg",1253325,47395,406,"Johnny Price","LIVE STREAM DAYS/TIMES Sunday / Tuesday / Wednesday / Friday / Saturday  Make sure to hit the bell to turn on notifications! :D  Socials(Twitter, Discord, Etc)   - beacons.ai/johnnypricetv   #Apexlegends #apex #JohnnyPrice","Apex Legends, Apex Funny, Apex Legends Gameplay, Johnny Price, JohnnypriceTV, Somebody to love, Apex, Apex legends challenges, Apex Legends Heirloom, Apex Legends ranked, Johnny Price Apex, Apex Johnny, Horizon Apex, Horizon Somebody to love, Apex Daily Moments, Apex Daily, Apex Montage, playapex, Johnny Horizon",2025-01-21 01:01
