Title,Link,Views,Likes,Comments,Channel Title,Description,Tags,Published
"End level camping in pubg 🔥 Victor pro camper😰 Imam Gaming","https://youtube.com/shorts/CWBFrctcQTM",184054820,3375654,1337,"Imam Gaming","","",2024-09-16 16:37
"Do we have PUBG?","https://youtube.com/shorts/zZrmQPO_R3s",14404808,934544,9206,"DKOldies.com","Do we have PUBG?    Shop PS4 Games Here: https://www.dkoldies.com/playstation-4-games/  #pubg #retrogamestore #smallbusiness #retrogaming #xbox #xboxone #playstation #ps4 #childhoodmemories #childhoodnostalgia #retrogames #nostalgia","video game store",2023-06-05 23:00
"ЛАЙФХАК ДЛЯ СНАЙПЕРА В PUBG","https://youtube.com/shorts/RhSknpHCLLg",14742880,402266,2019,"Recrent","Мой магазин G-COIN для доната в PUBG: https://clck.ru/39QMSY  Мерч: https://recrentshop.ru/  ➤Twitch стримы: https://www.twitch.tv/recrent ➤Telegram:  https://t.me/recrent ➤Группа VK: https://vk.com/recrent ➤Второй канал: https://www.youtube.com/channel/UCfBpmM8Ty4i93IIWXCK9EKQ ➤TikTok: https://www.tiktok.com/@recrent.twitch ➤Наш Discord: https://discordapp.com/invite/3yaQKgy ➤Twitter: https://twitter.com/recrent_  #pubg  #recrent #shorts","recrent, рекрент, shorts, шортс, рекрент шортс, рекрент клипы, recrent shorts, recrent warzone, рекрент варзон, pubg, пабг, пубг, pubg shorts, пабг шортс, пубг шортс, pubg mobile, пубг мобайл",2024-07-24 18:31
"PUBG | Sanhok is open for DESTRUCTION","https://youtube.com/shorts/QYzDAu7lxn4",12968468,2653,187,"PUBG: BATTLEGROUNDS","Ready to enter the new paradigm? Welcome to the new and evolved Sanhok. Update #33.1 Sanhok Destruction LIVE NOW on PC.  #PUBG #BATTLEGROUNDS #SanhokDestruction  Stay up to date with https://www.youtube.com/@PUBG 👉Website: https://pubg.com/en 👉Twitter: https://twitter.com/pubg 👉Instagram: https://www.instagram.com/pubg_battlegrounds_global 👉Facebook: https://www.facebook.com/pubg.battlegrounds.global","pubg, playerunknown, playerunknown's battlegrounds, battlegrounds, battle royale, pubg song, pubg emotes, pubg story, pubg video, pubg trailer, pubg console, pubg mobile, pubg dance, pubg esports, pubg fun, pubg gun, pubg weapons, pubg youtube, pubg official, pubg moments, pubg season, 배틀그라운드, 배그, 絕地求生, 绝地求生, pubg season teaser, pubg teaser, 배틀그라운드 티저",2024-12-04 16:36
"TDM Tips you need - 2 #pubg #pubgmobile #ciaopubg","https://youtube.com/shorts/GEU8PbaliXw",13724356,550473,1007,"CIAO","#pubgmobile #pubg  #bgmi #bgmitipsandtricks  #ciaopubg  bgmi control setting bgmi control setting 4 finger bgmi control settings 2 finger bgmi control setting 4 finger code bgmi control setting 3 finger bgmi control setting code bgmi control setting 6 finger bgmi control settings 5 finger bgmi control setting copy bgmi control setting 4 finger new bgmi control setting 4 finger no gyro bgmi control setting fire button bgmi control setting android bgmi all control settings bgmi advance control setting bgmi control settings best bgmi best control setting 4 finger bgmi best control setting code bgmi best control setting 2023 bgmi control setting code 4 finger bgmi control settings change bgmi settings control crouch bgmi new control settings code bgmi best control settings chinese bgmi recoil control settings code bgmi control setting 3 finger code bgmi control setting 4 finger code 2023 bgmi control settings 5 finger code bgmi control setting details bgmi control setting for finger bgmi control settings for iphone 11 bgmi control settings four finger bgmi control setting 4 finger 4 finger bgmi control setting best control setting for bgmi bgmi control setting 3 finger in hindi bgmi control setting guide bgmi control settings gyroscope bgmi best control settings gyro bgmi game ka control setting bgmi control setting 4 finger gyroscope bgmi gyro control setting bgmi headshot control setting how to bgmi control setting how to make best control setting in bgmi bgmi best control settings in mobile control setting in bgmi  hip-firee sensitivity,hip-firee sensitivity pubg mobile, hipfire improvement pubg, hip fire drills, hipfire in pubg, hipfire improvement drills, hip fire aim, hipfire ads sensitivity, hip fire accuracy, hip fire aim drills, hip fire ak 47, hipfire and ads, hip fire drills pubg, hip fire drills pubg snax, hip fire drills pubg mobile, hip fire drills pubg chinese pubg close range tips pubg close range fight tips Bgmi close range  pubg close range drills bgmi game improvement close range tips and tricks pubg mobile close range fight tips and tricks pubg mobile  pubg mobile,pubg mobile tips and tricks,pubg mobile india,pubg mobile tutorial,pubg mobile guide,pubg mobile handcam,pubg mobile top 10 mistakes you make,pubg mobile top 20 tips and tricks,pubg mobile drills,top 10 mistakes in pubg mobile,5 tips and tricks to become a pro in pubg mobile,tips and tricks for pubg mobile,pubg mobile close range,pubg,top mistakes make noob in pubg mobile,top 5 reason you die in pubg mobile,bgmi,bgmi common mistakes,never do these mistakes in bgmi,how to screen shake in bgmi,bgmi tips and tricks,how to get smooth extreme in pubg 1.9.0,how to fix lag problem in bgmi,how to push rank in bgmi,how to get 20 ping in bgmi,how to win chicken dinner in bgmi,how to jiggle fast in bgmi,how to solve bgmi lag problem,how to fix lag in bgmi,how to reach conqueror in bgmi,how to fix joystick glitch in bgmi,realme 6 lag problem in bgmi,lag problem in bgmi,pubg mobile,top 10 mistakes in pubg mobile,pubg mobile tips and tricks,pubg mobile mistakes,pubg mobile top 10 mistakes you make,pubg mobile gameplay,pubg mobile guide,tips and tricks for pubg mobile,deadly mistakes you make in pubg mobile, pubg mobile mistakes,mobile,pubg mobile india,pubg mobile tutorial,pubg deadly mistakes,bgmi deadly mistakes,pubg mobile 8 mistakes,deadly mistakes,mistakes in pubg mobile,pubg mobile top 20 tips and tricks","pubg mobile, 4 finger claw pubg mobile, two thumb pubg mobile, 3 finger claw pubg mobile, 5 finger claw pubg mobile, 6 finger claw pubg mobile, pubg mobile tips and tricks, pubg mobile settings, control code, control code bgmi, control code pubg mobile, CONTROL BGMI, control bgmi 3 finger, control bgmi 4 finger, bgmi control settings 2 finger, best setting pubg mobile, best control settings pubg, bgmi, Best Pubg controls, Best Bgmi controls, Bixi op, ciao pubg",2024-06-13 10:32
"Enemy Shocked  🤣😱real life pubg fun 😜 Imam Gaming","https://youtube.com/shorts/EdwmD0g3QdM",10914497,263905,480,"Imam Gaming","https://sg.creatorhub.pubgmobile.com/t/WXrmWP #PUBGMNextStarProgram #PUBGMOBILE  #PUBGMOBILEC7S19","",2024-08-02 22:20
"PUBG / BGMI 🔥 #pubgmobile #bgmi #shorts","https://youtube.com/shorts/Wt2OOLpGmCk",10701041,584297,2677,"Rollexxx","PUBG / BGMI 🔥 | PUBG MOBILE  Follow The Socials: ►Instagram: https://instagram.com/rolexgg_ ►Twitter: https://twitter.com/rollexxx_ ►TikTok: https://tiktok.com/@rollexxx_ ►Discord: https://discord.gg/rollexxx ►Facebook: https://facebook.gg/rollexxx  #PUBGMOBILE #BGMI #PUBGMVIP #Shorts","pubg mobile, pubgm, pubg, mobile, rolex pubg, rollexxx, PUBG Mobile India, BGMI, Battlegrounds Mobile India, Hindi, pubg moments, react, reaction, video, wtf, moment, pubg mobile short, pubgm short, short, shorts, bgmi short, PUBG new vs old, new vs old, pubg mobile 2018, pubg mobile season 1, season 1, New vs Old",2024-09-28 18:00
"Best Trigger for PUBG GAME #like #subscribe #share #a #bgmi #hd #alike #crate #don #premium","https://youtube.com/shorts/Dh9M6LDTPjY",10002264,212406,1335,"Head Level Gaming","#pubgmobile #bgmishorts #bgmi #triggers  #bgmi #crate opening#premium crate #subscribe  delete kaise kare, #subscribe  download,#subscribe dialogue, #subscribe delete in tamil,#subscribe download link,#subscribe deletekaisekaren,#subscribed,#judyd subscriber, #don't subscribe,#subscribe hd, #subscribe button hd green screen, #subscribe intro hd, #subbscribe effect, #subscribe editing, #subscribe editing video, #subscribe end screen template, #subscribe effect green screen,like nastya #subscribe drawing, #hd subscribe green screen, #hd subscribe button, #like video, #like my father, #like a boss, #like a belly dancer, #like that, #like a river, #like ki video, #like a boss song #like  video, #like my father, #like a boss, #like a belly dancer, #like that, #like a river, #like ki video, #like a boss song, #like and subscribe, #like a sunflower, #like a belly dancer song, #like and subscribe green screen, #a like you, #a liker, #a like baby song, #a like you so much, #a like to move it, #a like supreme, #alike song, #a like boom boom,share market, #share chat, #share it, #shareef, #share market kya hai, #share market latest news, #share chat video, #sharekhan, #share academy, #share my story,, #share app, #share academy live, #share analysis, #share auto comedy, #share and review a spreadsheet, #share and share capital company law, #a share arab, #a share arab status","",2023-05-19 03:39
"PRO or NOOB IN BGMI 😂 Amop","https://youtube.com/shorts/SjRk_dolYqc",9274419,355928,540,"AMOP","PRO or NOOB IN BGMI 😂 Amop, Victor 99 iq in bgmi,","Victor 99 iq in bgmi, bgmi funny gameplay, PRO or NOOB IN BGMI",2023-11-16 15:30
"FreeFire 😈 vs BGMI ( PUBG )💀 - Who Will Win - GAMING TEST #freefire #bgmi #viralshorts","https://youtube.com/shorts/8EBKQmH9CeE",8510502,191238,3111,"Sameer Gaming","","freefire poco x6 pro, iphone, iphone 15 pro max, playing freefire in iPhone, playing freefire in poco f6 pro, playing freefire in poco x6 pro, free fire test poco x6 pro, free fire test iphone 15, heating test, heating test poco f6 pro, heating test poco x6 pro, 2 GB RAM, 4 GB RAM, 8 GB RAM, 12 GB RAM, playing freefire in 2 GB RAM, playing freefire in 4 GB RAM, playing freefire in 12 GB RAM, viral, trending, shorts, youtube shorts, FreeFire India, Samsung s24 ultra freefire test",2024-10-13 12:50
